type,instnm,zip,fips,lon,lat,enroltot,frlpct,csr,magnet,charter,advise_org_1,advise_org_2,advise_org_3,advise_org_4,advise_org_5,advise_org_6,advise_org_7,advise_div_1,advise_div_2,advise_div_3,advise_div_4,advise_div_5,advise_div_6,advise_div_7,advise_tri_1,advise_tri_2,advise_tri_3,advise_tri_4,advise_tri_5,advise_web_1,advise_web_2,advise_web_3,advise_web_4,advise_web_5,advise_web_6,advise_web_7
high school,Griggsville-Perry High School,NA,17,-90.725227,39.709866,97,54,194,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: John Wood Community College,NA,NA,NA,NA,NA,NA,"Upward Bound, Talent Search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hall High School,NA,17,-89.212181,41.325874,396,46,198,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hamilton Jr/Sr High Sch,NA,17,-91.343857,40.396034,187,41,187,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Calhoun High School,NA,17,-90.614243,39.176735,171,34,171,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hardin County High School,NA,17,-88.290207,37.470463,164,45,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Harlem High School,NA,17,-89.026268,42.357368,2183,50,312,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Harrisburg High School,NA,17,-88.546227,37.72805,582,57,582,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hartsburg-Emden Jr-Sr High School,NA,17,-89.443665,40.249081,142,46,142,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Harvard High School,NA,17,-88.609634,42.428299,712,64,356,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Field School,NA,17,-87.632019,41.621922,NA,NA,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Havana High School,NA,17,-90.054047,40.295399,311,50,156,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Herrin High School,NA,17,-89.021988,37.810108,720,52,240,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Herscher High School,NA,17,-88.099358,41.054932,613,20,307,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Heyworth Jr-Sr High School,NA,17,-88.98175,40.311214,428,27,428,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Highland High School,NA,17,-89.673988,38.756092,972,25,324,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Southern Illinois University,NA,NA,NA,NA,NA,NA,Upward Bound Math & Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Deerfield High School,NA,17,-87.852692,42.186771,1677,4,210,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Highland Park High School,NA,17,-87.801483,42.193172,2148,15,224,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hillsboro High School,NA,17,-89.487518,39.151894,522,42,522,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hinckley-Big Rock High School,NA,17,-88.630501,41.770603,219,18,146,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hinsdale Central High School,NA,17,-87.932167,41.787762,2767,6,198,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hinsdale South High School,NA,17,-87.952698,41.753815,1712,30,171,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hsd 86 Adult Opportunties Pgm,NA,17,-87.947556,41.774265,NA,36,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Homewood-Flossmoor High School,NA,17,-87.692406,41.544994,2729,22,227,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hononegah High School,NA,17,-89.065384,42.454674,2104,17,351,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hoopeston Area High School,NA,17,-87.662323,40.458092,371,64,371,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: East Central Illinois Community Action Agency,NA,NA,NA,NA,NA,NA,Talent Search,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Huntley High School,NA,17,-88.464546,42.162121,2614,13,290,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hutsonville High School,NA,17,-87.657745,39.109596,125,50,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Illini Bluffs High School,NA,17,-89.807175,40.574295,262,21,262,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Il Valley Central High School,NA,17,-89.502846,40.912739,662,31,221,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Watseka Comm High School,NA,17,-87.72789,40.768551,382,53,255,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Iroquois West High School,NA,17,-87.986595,40.768501,278,54,278,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Jacksonville High School,NA,17,-90.24015,39.750607,962,45,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Newton Comm High School,NA,17,-88.175476,38.990021,452,28,452,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Illinois Eastern Community Colleges,NA,NA,NA,NA,NA,NA,Upward Bound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Jersey Comm High School,NA,17,-90.329086,39.125751,1253,36,418,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Johnsburg High School,NA,17,-88.234505,42.403034,689,20,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Johnston City High School,NA,17,-88.924431,37.826378,318,57,318,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Joliet Central High School,NA,17,-88.074806,41.525513,3002,72,375,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Joliet Junior College,NA,NA,NA,NA,NA,NA,Talent Search,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Joliet West High School,NA,17,-88.127281,41.527481,2946,50,368,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Joliet Twp High Sch - Alternate,NA,17,-88.072121,41.525455,70,94,127,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Kankakee High School,NA,17,-87.885941,41.10498,1144,71,286,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Kankakee Community College,NA,NA,NA,NA,NA,NA,"Upward Bound, Talent Search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Impact Program,NA,17,-87.87027,41.081074,24,85,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Kansas High School,NA,17,-87.940514,39.55093,91,52,91,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Kewanee High School,NA,17,-89.90873,41.244896,505,67,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Hiawatha High School,NA,17,-88.842491,42.089043,153,42,153,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Knoxville Sr High School,NA,17,-90.276047,40.907131,332,34,293.37784522003034,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Carl Sandburg College,NA,NA,NA,NA,NA,NA,Upward Bound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,La Moille High School,NA,17,-89.280975,41.524391,91,39,268,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lake Forest High School,NA,17,-87.840271,42.264484,1684,3,241,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lake Park High School,NA,17,-88.068871,41.976398,2693,18,269,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lake Zurich High School,NA,17,-88.083832,42.204308,2027,11,290,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,La Salle-Peru Twp High School,NA,17,-89.105331,41.332458,1247,44,249,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Red Hill Jr/Sr High School,NA,17,-87.757492,38.712799,424,52,424,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lawrenceville High School,NA,17,-87.679878,38.731236,401,46,401,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Illinois Eastern Community Colleges,NA,NA,NA,NA,NA,NA,Upward Bound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lebanon High School,NA,17,-89.810371,38.600704,291,36,291,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Paw Paw Jr/Sr High School,NA,17,-88.977798,41.691399,130,42,260,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lemont Twp High School,NA,17,-87.992317,41.674843,1382,11,276,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lena-Winslow High School,NA,17,-89.815544,42.378708,268,34,268,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Leroy High School,NA,17,-88.755913,40.346691,226,19,226,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lexington High School,NA,17,-88.779671,40.645164,145,22,145,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,East Leyden High School,NA,17,-87.866562,41.941647,1721,44,215,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,West Leyden High School,NA,17,-87.905144,41.926861,1642,55,235,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Liberty High School,NA,17,-91.107536,39.879696,295,24,295,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: John Wood Community College,NA,NA,NA,NA,NA,NA,Talent Search,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Libertyville High School,NA,17,-87.966506999999993,42.284794,1951,5,244,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Vernon Hills High School,NA,17,-87.948776,42.22736,1312,13,219,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Leland High School,NA,17,-88.799767,41.617798,74,53,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Limestone Community High School,NA,17,-89.681786,40.639397,1017,45,254,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Peoria Cty Jvnl Det Ctr 9-12,NA,17,-89.696182,40.689449,33,44,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lincoln Comm High School,NA,17,-89.358315,40.137302,790,41,395,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lincoln-Way Central High School,NA,17,-87.92971,41.51313,1881,10,269,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lincoln-Way East High School,NA,17,-87.85527,41.513409,2145,8,268,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lincoln-Way North High School,NA,17,-87.794258,41.52636,1749,9,292,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lincoln Way West,NA,17,-88.001282,41.495159,1274,12,319,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lisle High School,NA,17,-88.083763,41.793362,491,27,246,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Litchfield Senior High School,NA,17,-89.655937,39.189411,429,46,429,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lockport Township High Sch East,NA,17,-88.030441,41.588692,2693,21,299,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lovejoy Technology Academy,NA,17,-90.164513,38.659863,43,54,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Lyons Twp High Sch,NA,17,-87.880196,41.811611,3950,16,247,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Macomb Senior High School,NA,17,-90.673759,40.446777,560,36,280,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Madison Senior High School,NA,17,-90.14341,38.682205,301,100,301,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Southern Illinois University,NA,NA,NA,NA,NA,NA,Upward Bound Math & Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Madison Student Support Center,NA,17,-90.143654,38.686123,29,77,29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Mahomet-Seymour High School,NA,17,-88.41098,40.202122,903,17,388,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Maine East High School,NA,17,-87.85865,42.037907,1876,46,235,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Maine South High School,NA,17,-87.854973,42.028339,2421,8,242,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Maine West High School,NA,17,-87.906906,42.021496,2110,39,264,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Ralph J Frost Academy,NA,17,-87.85463,41.996521,35,64,35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Manteno High School,NA,17,-87.840004,41.255684,655,26,328,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Kaneland Senior High School,NA,17,-88.533424,41.881687,1351,19,270,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Marengo High School,NA,17,-88.587563,42.243347,775,28,258,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Marion High School,NA,17,-88.944069,37.715549,1218,49,305,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Marissa Jr & Sr High School,NA,17,-89.750587,38.259438,268,53,179,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Maroa-Forsyth Senior High Sch,NA,17,-88.96167,40.037201,327,13,327,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Marshall High School,NA,17,-87.700821,39.396999,436,38,436,0,0,TRIO,TRIO,NA,NA,NA,NA,NA,"TRIO: Introspect Youth Services, Inc.",TRIO: University Of Illinois,NA,NA,NA,NA,NA,Talent Search,Upward Bound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Martinsville Jr- Sr High School,NA,17,-87.886093,39.33215,167,57,334,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Mascoutah High School,NA,17,-89.81971,38.495579,1027,19,342,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Massac County High School,NA,17,-88.721893,37.182198,608,55,304,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Shawnee Community College,NA,NA,NA,NA,NA,NA,Talent Search,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Mattoon High School,NA,17,-88.386955,39.474403,1024,49,341,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Neil Armstrong Program/Hawthorne,NA,17,-88.384651,39.48605,198,31,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Mchenry  East High School,NA,17,-88.266762,42.342152,809,25,270,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Mchenry High School-West Campus,NA,17,-88.289757,42.335812,1497,29,299,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Unity High School,NA,17,-91.290359,40.088749,227,27,227,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: John Wood Community College,NA,NA,NA,NA,NA,NA,Talent Search,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Mendota Twp High School,NA,17,-89.138184,41.567295,638,52,319,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Meredosia-Chambersburg High Sch,NA,17,-90.554657,39.83157,81,48,108,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: John Wood Community College,NA,NA,NA,NA,NA,NA,"Upward Bound, Talent Search",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Stillman Valley High School,NA,17,-89.177353,42.101482,582,29,291,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Metamora High School,NA,17,-89.363625,40.795212,943,16,314,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Fairfield Comm High School,NA,17,-88.363609,38.374531,419,44,419,0,0,TRIO,NA,NA,NA,NA,NA,NA,TRIO: Illinois Eastern Community Colleges,NA,NA,NA,NA,NA,NA,Upward Bound,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Minooka Community High School,NA,17,-88.262909,41.449932,2573,1,322,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Moline Sr High School,NA,17,-90.484222,41.487415,2064,42,413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Moline Hs At Coolidge Campus,NA,17,-90.487976,41.490864,66,82,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Momence High School,NA,17,-87.671204,41.162842,389,58,389,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Monticello High School,NA,17,-88.572075,40.019638,522,18,261,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Morris Community High School,NA,17,-88.433479,41.364853,983,25,328,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Morrison High School,NA,17,-89.97023,41.799339,326,25,326,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Morrisonville High School,NA,17,-89.458328,39.422455,93,3,93,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
high school,Morton High School,NA,17,-89.453529,40.611492,918,9,293.37784522003034,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
